,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,index,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_NoSeWa,Utilities_NoSewr,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Mod,Land Slope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition_Pos,Condition_RRA,Condition_RRN,Condition_Street,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Na,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Paved Drive_P,Paved Drive_Y,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD 
1026,6.0,3.0,4.0,924.0,1690.0,0.0,0.0,3.0,7.0,463.0,2.5,5.5,2614.0,36.0,18.0,24.0,5544.0,10140.0,0.0,0.0,18.0,42.0,2778.0,15.0,33.0,15684.0,9.0,12.0,2772.0,5070.0,0.0,0.0,9.0,21.0,1389.0,7.5,16.5,7842.0,16.0,3696.0,6760.0,0.0,0.0,12.0,28.0,1852.0,10.0,22.0,10456.0,853776.0,1561560.0,0.0,0.0,2772.0,6468.0,427812.0,2310.0,5082.0,2415336.0,2856100.0,0.0,0.0,5070.0,11830.0,782470.0,4225.0,9295.0,4417660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1389.0,7.5,16.5,7842.0,49.0,3241.0,17.5,38.5,18298.0,214369.0,1157.5,2546.5,1210282.0,6.25,13.75,6535.0,30.25,14377.0,6832996.0,1030,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1027,5.0,3.0,3.0,825.0,825.0,1.0,0.0,3.0,4.0,720.0,1.0,3.0,1650.0,25.0,15.0,15.0,4125.0,4125.0,5.0,0.0,15.0,20.0,3600.0,5.0,15.0,8250.0,9.0,9.0,2475.0,2475.0,3.0,0.0,9.0,12.0,2160.0,3.0,9.0,4950.0,9.0,2475.0,2475.0,3.0,0.0,9.0,12.0,2160.0,3.0,9.0,4950.0,680625.0,680625.0,825.0,0.0,2475.0,3300.0,594000.0,825.0,2475.0,1361250.0,680625.0,825.0,0.0,2475.0,3300.0,594000.0,825.0,2475.0,1361250.0,1.0,0.0,3.0,4.0,720.0,1.0,3.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,2160.0,3.0,9.0,4950.0,16.0,2880.0,4.0,12.0,6600.0,518400.0,720.0,2160.0,1188000.0,1.0,3.0,1650.0,9.0,4950.0,2722500.0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1028,6.0,3.0,3.0,727.0,1556.0,0.0,0.0,3.0,8.0,441.0,1.5,5.5,2283.0,36.0,18.0,18.0,4362.0,9336.0,0.0,0.0,18.0,48.0,2646.0,9.0,33.0,13698.0,9.0,9.0,2181.0,4668.0,0.0,0.0,9.0,24.0,1323.0,4.5,16.5,6849.0,9.0,2181.0,4668.0,0.0,0.0,9.0,24.0,1323.0,4.5,16.5,6849.0,528529.0,1131212.0,0.0,0.0,2181.0,5816.0,320607.0,1090.5,3998.5,1659741.0,2421136.0,0.0,0.0,4668.0,12448.0,686196.0,2334.0,8558.0,3552348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,1323.0,4.5,16.5,6849.0,64.0,3528.0,12.0,44.0,18264.0,194481.0,661.5,2425.5,1006803.0,2.25,8.25,3424.5,30.25,12556.5,5212089.0,1032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1029,6.0,4.0,4.0,1152.0,1797.0,1.0,0.0,4.0,7.0,616.0,2.5,5.5,2949.0,36.0,24.0,24.0,6912.0,10782.0,6.0,0.0,24.0,42.0,3696.0,15.0,33.0,17694.0,16.0,16.0,4608.0,7188.0,4.0,0.0,16.0,28.0,2464.0,10.0,22.0,11796.0,16.0,4608.0,7188.0,4.0,0.0,16.0,28.0,2464.0,10.0,22.0,11796.0,1327104.0,2070144.0,1152.0,0.0,4608.0,8064.0,709632.0,2880.0,6336.0,3397248.0,3229209.0,1797.0,0.0,7188.0,12579.0,1106952.0,4492.5,9883.5,5299353.0,1.0,0.0,4.0,7.0,616.0,2.5,5.5,2949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,2464.0,10.0,22.0,11796.0,49.0,4312.0,17.5,38.5,20643.0,379456.0,1540.0,3388.0,1816584.0,6.25,13.75,7372.5,30.25,16219.5,8696601.0,1033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1030,5.0,3.0,3.0,1056.0,1056.0,1.0,0.0,3.0,6.0,304.0,1.0,4.0,2112.0,25.0,15.0,15.0,5280.0,5280.0,5.0,0.0,15.0,30.0,1520.0,5.0,20.0,10560.0,9.0,9.0,3168.0,3168.0,3.0,0.0,9.0,18.0,912.0,3.0,12.0,6336.0,9.0,3168.0,3168.0,3.0,0.0,9.0,18.0,912.0,3.0,12.0,6336.0,1115136.0,1115136.0,1056.0,0.0,3168.0,6336.0,321024.0,1056.0,4224.0,2230272.0,1115136.0,1056.0,0.0,3168.0,6336.0,321024.0,1056.0,4224.0,2230272.0,1.0,0.0,3.0,6.0,304.0,1.0,4.0,2112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,912.0,3.0,12.0,6336.0,36.0,1824.0,6.0,24.0,12672.0,92416.0,304.0,1216.0,642048.0,1.0,4.0,2112.0,16.0,8448.0,4460544.0,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1031,10.0,4.0,3.0,1107.0,3608.0,0.0,0.0,5.0,12.0,840.0,2.5,6.5,4715.0,100.0,40.0,30.0,11070.0,36080.0,0.0,0.0,50.0,120.0,8400.0,25.0,65.0,47150.0,16.0,12.0,4428.0,14432.0,0.0,0.0,20.0,48.0,3360.0,10.0,26.0,18860.0,9.0,3321.0,10824.0,0.0,0.0,15.0,36.0,2520.0,7.5,19.5,14145.0,1225449.0,3994056.0,0.0,0.0,5535.0,13284.0,929880.0,2767.5,7195.5,5219505.0,13017664.0,0.0,0.0,18040.0,43296.0,3030720.0,9020.0,23452.0,17011720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,4200.0,12.5,32.5,23575.0,144.0,10080.0,30.0,78.0,56580.0,705600.0,2100.0,5460.0,3960600.0,6.25,16.25,11787.5,42.25,30647.5,22231225.0,1035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1032,8.0,4.0,5.0,1573.0,1778.0,2.0,0.0,5.0,5.0,495.0,2.0,4.0,3351.0,64.0,32.0,40.0,12584.0,14224.0,16.0,0.0,40.0,40.0,3960.0,16.0,32.0,26808.0,16.0,20.0,6292.0,7112.0,8.0,0.0,20.0,20.0,1980.0,8.0,16.0,13404.0,25.0,7865.0,8890.0,10.0,0.0,25.0,25.0,2475.0,10.0,20.0,16755.0,2474329.0,2796794.0,3146.0,0.0,7865.0,7865.0,778635.0,3146.0,6292.0,5271123.0,3161284.0,3556.0,0.0,8890.0,8890.0,880110.0,3556.0,7112.0,5958078.0,4.0,0.0,10.0,10.0,990.0,4.0,8.0,6702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,2475.0,10.0,20.0,16755.0,25.0,2475.0,10.0,20.0,16755.0,245025.0,990.0,1980.0,1658745.0,4.0,8.0,6702.0,16.0,13404.0,11229201.0,1036,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1033,4.0,3.0,3.0,864.0,864.0,0.0,0.0,3.0,5.0,0.0,1.0,4.0,1728.0,16.0,12.0,12.0,3456.0,3456.0,0.0,0.0,12.0,20.0,0.0,4.0,16.0,6912.0,9.0,9.0,2592.0,2592.0,0.0,0.0,9.0,15.0,0.0,3.0,12.0,5184.0,9.0,2592.0,2592.0,0.0,0.0,9.0,15.0,0.0,3.0,12.0,5184.0,746496.0,746496.0,0.0,0.0,2592.0,4320.0,0.0,864.0,3456.0,1492992.0,746496.0,0.0,0.0,2592.0,4320.0,0.0,864.0,3456.0,1492992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,3.0,12.0,5184.0,25.0,0.0,5.0,20.0,8640.0,0.0,0.0,0.0,0.0,1.0,4.0,1728.0,16.0,6912.0,2985984.0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1034,7.0,4.0,4.0,1221.0,1221.0,1.0,0.0,4.0,6.0,400.0,2.0,4.0,2442.0,49.0,28.0,28.0,8547.0,8547.0,7.0,0.0,28.0,42.0,2800.0,14.0,28.0,17094.0,16.0,16.0,4884.0,4884.0,4.0,0.0,16.0,24.0,1600.0,8.0,16.0,9768.0,16.0,4884.0,4884.0,4.0,0.0,16.0,24.0,1600.0,8.0,16.0,9768.0,1490841.0,1490841.0,1221.0,0.0,4884.0,7326.0,488400.0,2442.0,4884.0,2981682.0,1490841.0,1221.0,0.0,4884.0,7326.0,488400.0,2442.0,4884.0,2981682.0,1.0,0.0,4.0,6.0,400.0,2.0,4.0,2442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,1600.0,8.0,16.0,9768.0,36.0,2400.0,12.0,24.0,14652.0,160000.0,800.0,1600.0,976800.0,4.0,8.0,4884.0,16.0,9768.0,5963364.0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1035,6.0,3.0,3.0,660.0,865.0,1.0,0.0,3.0,4.0,216.0,1.0,3.0,1525.0,36.0,18.0,18.0,3960.0,5190.0,6.0,0.0,18.0,24.0,1296.0,6.0,18.0,9150.0,9.0,9.0,1980.0,2595.0,3.0,0.0,9.0,12.0,648.0,3.0,9.0,4575.0,9.0,1980.0,2595.0,3.0,0.0,9.0,12.0,648.0,3.0,9.0,4575.0,435600.0,570900.0,660.0,0.0,1980.0,2640.0,142560.0,660.0,1980.0,1006500.0,748225.0,865.0,0.0,2595.0,3460.0,186840.0,865.0,2595.0,1319125.0,1.0,0.0,3.0,4.0,216.0,1.0,3.0,1525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,648.0,3.0,9.0,4575.0,16.0,864.0,4.0,12.0,6100.0,46656.0,216.0,648.0,329400.0,1.0,3.0,1525.0,9.0,4575.0,2325625.0,1039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1036,7.0,4.0,4.0,600.0,1223.0,0.0,0.0,4.0,4.0,480.0,2.5,4.5,1823.0,49.0,28.0,28.0,4200.0,8561.0,0.0,0.0,28.0,28.0,3360.0,17.5,31.5,12761.0,16.0,16.0,2400.0,4892.0,0.0,0.0,16.0,16.0,1920.0,10.0,18.0,7292.0,16.0,2400.0,4892.0,0.0,0.0,16.0,16.0,1920.0,10.0,18.0,7292.0,360000.0,733800.0,0.0,0.0,2400.0,2400.0,288000.0,1500.0,2700.0,1093800.0,1495729.0,0.0,0.0,4892.0,4892.0,587040.0,3057.5,5503.5,2229529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,1920.0,10.0,18.0,7292.0,16.0,1920.0,10.0,18.0,7292.0,230400.0,1200.0,2160.0,875040.0,6.25,11.25,4557.5,20.25,8203.5,3323329.0,1040,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1037,7.0,4.0,4.0,691.0,1452.0,1.0,0.0,4.0,6.0,506.0,2.5,5.5,2143.0,49.0,28.0,28.0,4837.0,10164.0,7.0,0.0,28.0,42.0,3542.0,17.5,38.5,15001.0,16.0,16.0,2764.0,5808.0,4.0,0.0,16.0,24.0,2024.0,10.0,22.0,8572.0,16.0,2764.0,5808.0,4.0,0.0,16.0,24.0,2024.0,10.0,22.0,8572.0,477481.0,1003332.0,691.0,0.0,2764.0,4146.0,349646.0,1727.5,3800.5,1480813.0,2108304.0,1452.0,0.0,5808.0,8712.0,734712.0,3630.0,7986.0,3111636.0,1.0,0.0,4.0,6.0,506.0,2.5,5.5,2143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,2024.0,10.0,22.0,8572.0,36.0,3036.0,15.0,33.0,12858.0,256036.0,1265.0,2783.0,1084358.0,6.25,13.75,5357.5,30.25,11786.5,4592449.0,1041,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1038,5.0,3.0,3.0,880.0,1308.0,0.0,0.0,3.0,6.0,400.0,2.0,4.0,2188.0,25.0,15.0,15.0,4400.0,6540.0,0.0,0.0,15.0,30.0,2000.0,10.0,20.0,10940.0,9.0,9.0,2640.0,3924.0,0.0,0.0,9.0,18.0,1200.0,6.0,12.0,6564.0,9.0,2640.0,3924.0,0.0,0.0,9.0,18.0,1200.0,6.0,12.0,6564.0,774400.0,1151040.0,0.0,0.0,2640.0,5280.0,352000.0,1760.0,3520.0,1925440.0,1710864.0,0.0,0.0,3924.0,7848.0,523200.0,2616.0,5232.0,2861904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,1200.0,6.0,12.0,6564.0,36.0,2400.0,12.0,24.0,13128.0,160000.0,800.0,1600.0,875200.0,4.0,8.0,4376.0,16.0,8752.0,4787344.0,1042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1039,7.0,4.0,4.0,384.0,1374.0,0.0,0.0,4.0,7.0,400.0,2.5,5.5,1758.0,49.0,28.0,28.0,2688.0,9618.0,0.0,0.0,28.0,49.0,2800.0,17.5,38.5,12306.0,16.0,16.0,1536.0,5496.0,0.0,0.0,16.0,28.0,1600.0,10.0,22.0,7032.0,16.0,1536.0,5496.0,0.0,0.0,16.0,28.0,1600.0,10.0,22.0,7032.0,147456.0,527616.0,0.0,0.0,1536.0,2688.0,153600.0,960.0,2112.0,675072.0,1887876.0,0.0,0.0,5496.0,9618.0,549600.0,3435.0,7557.0,2415492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,1600.0,10.0,22.0,7032.0,49.0,2800.0,17.5,38.5,12306.0,160000.0,1000.0,2200.0,703200.0,6.25,13.75,4395.0,30.25,9669.0,3090564.0,1043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1040,7.0,4.0,4.0,1346.0,1504.0,0.0,0.0,4.0,7.0,437.0,2.0,4.0,2850.0,49.0,28.0,28.0,9422.0,10528.0,0.0,0.0,28.0,49.0,3059.0,14.0,28.0,19950.0,16.0,16.0,5384.0,6016.0,0.0,0.0,16.0,28.0,1748.0,8.0,16.0,11400.0,16.0,5384.0,6016.0,0.0,0.0,16.0,28.0,1748.0,8.0,16.0,11400.0,1811716.0,2024384.0,0.0,0.0,5384.0,9422.0,588202.0,2692.0,5384.0,3836100.0,2262016.0,0.0,0.0,6016.0,10528.0,657248.0,3008.0,6016.0,4286400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,1748.0,8.0,16.0,11400.0,49.0,3059.0,14.0,28.0,19950.0,190969.0,874.0,1748.0,1245450.0,4.0,8.0,5700.0,16.0,11400.0,8122500.0,1044,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1041,6.0,3.0,4.0,384.0,1384.0,0.0,0.0,3.0,7.0,390.0,2.5,5.5,1768.0,36.0,18.0,24.0,2304.0,8304.0,0.0,0.0,18.0,42.0,2340.0,15.0,33.0,10608.0,9.0,12.0,1152.0,4152.0,0.0,0.0,9.0,21.0,1170.0,7.5,16.5,5304.0,16.0,1536.0,5536.0,0.0,0.0,12.0,28.0,1560.0,10.0,22.0,7072.0,147456.0,531456.0,0.0,0.0,1152.0,2688.0,149760.0,960.0,2112.0,678912.0,1915456.0,0.0,0.0,4152.0,9688.0,539760.0,3460.0,7612.0,2446912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1170.0,7.5,16.5,5304.0,49.0,2730.0,17.5,38.5,12376.0,152100.0,975.0,2145.0,689520.0,6.25,13.75,4420.0,30.25,9724.0,3125824.0,1045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1042,5.0,3.0,3.0,1204.0,1411.0,0.0,0.0,3.0,7.0,310.0,1.0,4.0,2615.0,25.0,15.0,15.0,6020.0,7055.0,0.0,0.0,15.0,35.0,1550.0,5.0,20.0,13075.0,9.0,9.0,3612.0,4233.0,0.0,0.0,9.0,21.0,930.0,3.0,12.0,7845.0,9.0,3612.0,4233.0,0.0,0.0,9.0,21.0,930.0,3.0,12.0,7845.0,1449616.0,1698844.0,0.0,0.0,3612.0,8428.0,373240.0,1204.0,4816.0,3148460.0,1990921.0,0.0,0.0,4233.0,9877.0,437410.0,1411.0,5644.0,3689765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,930.0,3.0,12.0,7845.0,49.0,2170.0,7.0,28.0,18305.0,96100.0,310.0,1240.0,810650.0,1.0,4.0,2615.0,16.0,10460.0,6838225.0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1043,5.0,3.0,3.0,970.0,970.0,1.0,0.0,3.0,5.0,624.0,1.0,3.0,1940.0,25.0,15.0,15.0,4850.0,4850.0,5.0,0.0,15.0,25.0,3120.0,5.0,15.0,9700.0,9.0,9.0,2910.0,2910.0,3.0,0.0,9.0,15.0,1872.0,3.0,9.0,5820.0,9.0,2910.0,2910.0,3.0,0.0,9.0,15.0,1872.0,3.0,9.0,5820.0,940900.0,940900.0,970.0,0.0,2910.0,4850.0,605280.0,970.0,2910.0,1881800.0,940900.0,970.0,0.0,2910.0,4850.0,605280.0,970.0,2910.0,1881800.0,1.0,0.0,3.0,5.0,624.0,1.0,3.0,1940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1872.0,3.0,9.0,5820.0,25.0,3120.0,5.0,15.0,9700.0,389376.0,624.0,1872.0,1210560.0,1.0,3.0,1940.0,9.0,5820.0,3763600.0,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1044,5.0,3.0,4.0,864.0,904.0,0.0,0.0,4.0,5.0,912.0,1.0,4.0,1768.0,25.0,15.0,20.0,4320.0,4520.0,0.0,0.0,20.0,25.0,4560.0,5.0,20.0,8840.0,9.0,12.0,2592.0,2712.0,0.0,0.0,12.0,15.0,2736.0,3.0,12.0,5304.0,16.0,3456.0,3616.0,0.0,0.0,16.0,20.0,3648.0,4.0,16.0,7072.0,746496.0,781056.0,0.0,0.0,3456.0,4320.0,787968.0,864.0,3456.0,1527552.0,817216.0,0.0,0.0,3616.0,4520.0,824448.0,904.0,3616.0,1598272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,3648.0,4.0,16.0,7072.0,25.0,4560.0,5.0,20.0,8840.0,831744.0,912.0,3648.0,1612416.0,1.0,4.0,1768.0,16.0,7072.0,3125824.0,1048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1045,5.0,3.0,0.0,0.0,2233.0,0.0,0.0,3.0,11.0,579.0,2.5,7.5,2233.0,25.0,15.0,0.0,0.0,11165.0,0.0,0.0,15.0,55.0,2895.0,12.5,37.5,11165.0,9.0,0.0,0.0,6699.0,0.0,0.0,9.0,33.0,1737.0,7.5,22.5,6699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4986289.0,0.0,0.0,6699.0,24563.0,1292907.0,5582.5,16747.5,4986289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,33.0,1737.0,7.5,22.5,6699.0,121.0,6369.0,27.5,82.5,24563.0,335241.0,1447.5,4342.5,1292907.0,6.25,18.75,5582.5,56.25,16747.5,4986289.0,1049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
