,MS SubClass,MS Zoning,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition,Bldg Type,Overall Qual,Exter Qual,Bsmt Qual,BsmtFin Type 1,Total Bsmt SF,Heating QC,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Kitchen Qual,TotRms AbvGrd,Garage Area,Paved Drive,Sale Type,SalePrice,tot_baths,tot_bed_bath,tot_liv_area
679,70,RM,Lvl,AllPub,Inside,Mod,OldTown,Norm,1Fam,3,3,3.0,Unf,738.0,Gd,1376,0.0,0.0,3,7,216.0,N,WD ,96900,1.0,3.0,2114.0
680,20,RL,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,1Fam,5,3,3.0,BLQ,1154.0,Ex,1154,0.0,0.0,3,6,480.0,Y,WD ,154000,1.5,4.5,2308.0
681,70,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,8,4,3.0,Unf,725.0,Ex,1772,0.0,0.0,4,7,816.0,Y,WD ,184900,2.5,5.5,2497.0
682,20,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Pos,1Fam,10,5,5.0,GLQ,2078.0,Ex,2084,1.0,0.0,5,7,1220.0,Y,New,385000,2.0,4.0,4162.0
683,30,RM,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,4,3,3.0,ALQ,951.0,Ex,951,0.0,0.0,3,6,327.0,Y,WD ,106500,1.0,3.0,1902.0
684,60,RL,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,1Fam,8,4,4.0,GLQ,1455.0,Ex,2687,1.0,0.0,4,10,810.0,Y,WD ,327000,2.5,6.5,4142.0
685,20,RL,Lvl,AllPub,Corner,Gtl,Somerst,Pos,1Fam,9,5,5.0,GLQ,2458.0,Ex,2490,1.0,0.0,5,9,795.0,Y,WD ,468000,2.0,4.0,4948.0
686,50,RM,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,1Fam,6,3,3.0,Unf,1204.0,TA,1666,0.0,0.0,3,4,384.0,Y,WD ,135000,1.0,4.0,2870.0
687,20,RL,Lvl,AllPub,Inside,Gtl,SawyerW,RRA,1Fam,6,4,4.0,Unf,1141.0,Ex,1141,0.0,0.0,3,6,484.0,Y,WD ,142500,1.5,4.5,2282.0
688,60,RL,Lvl,AllPub,Inside,Gtl,NAmes,Street,1Fam,5,3,3.0,LwQ,732.0,Ex,1464,0.0,0.0,3,7,470.0,Y,WD ,141000,1.5,5.5,2196.0
689,190,RL,Lvl,AllPub,Inside,Gtl,Edwards,Norm,2fmCon,5,3,4.0,GLQ,1117.0,TA,1347,1.0,0.0,3,5,0.0,N,WD ,107500,1.0,4.0,2464.0
690,190,RL,Lvl,AllPub,Corner,Gtl,SWISU,Norm,2fmCon,5,3,3.0,ALQ,672.0,TA,1282,1.0,0.0,3,4,240.0,Y,WD ,108500,1.0,3.0,1954.0
691,60,RL,Lvl,AllPub,Inside,Gtl,SawyerW,RRA,1Fam,6,3,4.0,ALQ,636.0,Ex,1320,0.0,0.0,4,6,472.0,Y,WD ,150000,2.5,5.5,1956.0
692,50,C (all),Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,3,3,2.0,Unf,216.0,Fa,936,0.0,0.0,3,6,0.0,N,WD ,78000,1.0,3.0,1152.0
693,20,RL,Lvl,AllPub,FR2,Gtl,Somerst,Street,1Fam,8,4,4.0,Unf,1580.0,Ex,1580,0.0,0.0,4,7,830.0,Y,ConLD,235128,2.0,5.0,3160.0
694,20,RL,Low,AllPub,CulDSac,Sev,ClearCr,Norm,1Fam,7,3,4.0,GLQ,1643.0,TA,1824,1.0,0.0,4,5,739.0,Y,WD ,302000,2.0,4.0,3467.0
695,20,RL,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,5,3,3.0,Rec,864.0,TA,1558,1.0,0.0,3,5,440.0,Y,WD ,163000,2.0,4.0,2422.0
696,30,RL,Lvl,AllPub,Inside,Mod,Edwards,Street,1Fam,3,3,0.0,Na,0.0,TA,640,0.0,0.0,3,5,240.0,N,ConLD,84900,1.0,3.0,640.0
697,160,RL,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,TwnhsE,6,3,3.0,ALQ,855.0,TA,1322,0.0,1.0,3,6,440.0,Y,WD ,147000,2.5,5.5,2177.0
698,70,RM,Lvl,AllPub,Corner,Gtl,OldTown,Norm,1Fam,7,4,3.0,ALQ,910.0,Ex,1826,1.0,0.0,5,7,164.0,Y,WD ,155000,1.5,5.5,2736.0
699,20,RL,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,1Fam,7,3,4.0,ALQ,1309.0,TA,1339,1.0,0.0,3,6,484.0,Y,WD ,180000,2.0,4.0,2648.0
700,190,RM,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,2fmCon,4,2,0.0,Na,0.0,Fa,1092,0.0,0.0,2,7,0.0,N,WD ,55000,2.0,5.0,1092.0
701,80,RL,Lvl,AllPub,Corner,Gtl,Timber,Norm,1Fam,7,4,5.0,GLQ,868.0,Ex,1146,1.0,0.0,4,6,438.0,Y,WD ,187500,2.0,5.0,2014.0
702,80,RL,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,6,3,3.0,ALQ,1041.0,Ex,1125,1.0,0.0,3,6,352.0,Y,WD ,125000,1.0,4.0,2166.0
703,50,RL,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,7,4,4.0,Rec,1017.0,Gd,2057,0.0,0.0,4,6,180.0,Y,WD ,250000,1.5,4.5,3074.0
704,30,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,5,3,3.0,Unf,481.0,TA,899,0.0,0.0,3,5,200.0,P,WD ,78000,1.0,3.0,1380.0
705,190,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,2fmCon,4,3,3.0,Unf,828.0,Gd,1594,0.0,0.0,3,9,0.0,N,WD ,118000,2.0,5.0,2422.0
706,20,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,8,5,5.0,Unf,1694.0,Ex,1694,0.0,0.0,4,7,818.0,Y,New,318000,2.0,5.0,3388.0
707,60,RL,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,8,4,4.0,GLQ,777.0,Ex,1911,0.0,0.0,4,8,471.0,Y,WD ,215000,2.5,5.5,2688.0
708,30,RM,Low,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,4,3,2.0,Unf,432.0,TA,672,0.0,0.0,3,4,0.0,N,WD ,72000,1.0,3.0,1104.0
709,20,RL,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,6,3,4.0,ALQ,1193.0,TA,1523,0.0,1.0,3,7,478.0,Y,COD,180000,2.0,5.0,2716.0
710,20,RL,Lvl,AllPub,Inside,Gtl,Timber,Norm,1Fam,6,3,4.0,ALQ,1606.0,TA,1651,1.0,0.0,3,7,616.0,Y,WD ,184000,2.0,5.0,3257.0
711,20,RL,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,5,3,3.0,ALQ,1041.0,Ex,1041,1.0,0.0,3,6,270.0,Y,WD ,124500,1.0,4.0,2082.0
712,90,RL,Lvl,AllPub,Corner,Gtl,NAmes,Street,Duplex,5,3,3.0,Unf,1604.0,TA,1604,0.0,0.0,3,8,576.0,Y,WD ,135000,2.0,6.0,3208.0
713,50,RM,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,6,3,3.0,ALQ,981.0,Ex,1672,0.0,0.0,4,6,240.0,Y,WD ,164900,1.5,4.5,2653.0
714,20,RL,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,7,3,3.0,Unf,1164.0,TA,1164,0.0,0.0,3,6,528.0,Y,COD,140000,1.5,4.5,2328.0
715,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,3,3.0,Unf,1041.0,Gd,1041,0.0,0.0,3,6,294.0,Y,WD ,128000,1.0,4.0,2082.0
716,85,RL,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,1Fam,6,3,4.0,ALQ,450.0,Ex,1034,0.0,1.0,3,6,504.0,Y,WD ,153000,1.0,4.0,1484.0
717,50,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,6,4,4.0,Unf,796.0,Ex,1609,0.0,0.0,3,7,228.0,N,WD ,127500,1.0,4.0,2405.0
718,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,3,3.0,BLQ,572.0,Gd,1337,1.0,0.0,4,7,264.0,Y,WD ,141500,1.0,4.0,1909.0
719,60,RL,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,1Fam,8,4,5.0,GLQ,1463.0,Ex,2622,1.0,0.0,4,9,712.0,Y,WD ,325000,2.5,5.5,4085.0
720,20,RL,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,7,3,4.0,Unf,1594.0,Ex,1594,0.0,0.0,4,6,472.0,Y,WD ,188500,2.0,4.0,3188.0
721,20,FV,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,6,4,4.0,GLQ,1262.0,Gd,1262,0.0,0.0,4,5,572.0,Y,New,185000,2.0,4.0,2524.0
722,20,RL,Lvl,AllPub,Inside,Gtl,SawyerW,RRA,1Fam,6,3,4.0,GLQ,1175.0,Ex,1175,1.0,0.0,4,6,0.0,Y,WD ,146000,1.0,4.0,2350.0
723,70,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,6,3,3.0,Unf,624.0,Ex,1288,1.0,0.0,5,5,280.0,N,WD ,119000,1.0,4.0,1912.0
724,160,RM,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Twnhs,5,3,3.0,Unf,630.0,TA,1302,0.0,0.0,3,6,280.0,Y,COD,112000,2.5,5.5,1932.0
725,120,FV,Lvl,AllPub,Inside,Gtl,Somerst,Norm,TwnhsE,8,4,4.0,GLQ,1247.0,Ex,1247,1.0,0.0,4,4,550.0,Y,WD ,197000,1.5,2.5,2494.0
726,60,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,9,4,5.0,GLQ,1738.0,Gd,2589,1.0,0.0,5,11,831.0,Y,New,412083,2.5,6.5,4327.0
727,20,RL,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,1Fam,8,4,4.0,GLQ,1568.0,Ex,1689,1.0,0.0,4,7,857.0,Y,WD ,271000,2.0,5.0,3257.0
728,120,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,7,4,4.0,GLQ,1405.0,Ex,1405,1.0,0.0,4,6,478.0,Y,WD ,200000,2.0,4.0,2810.0
729,80,RL,Lvl,AllPub,CulDSac,Gtl,NWAmes,Pos,1Fam,7,3,4.0,GLQ,1228.0,TA,1324,0.0,1.0,4,5,585.0,Y,WD ,174000,2.0,5.0,2552.0
730,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,3,3.0,BLQ,1377.0,TA,1377,1.0,0.0,3,6,351.0,Y,WD ,156500,1.0,4.0,2754.0
731,60,RL,Lvl,AllPub,Corner,Gtl,Timber,Norm,1Fam,6,4,5.0,ALQ,872.0,Ex,1756,1.0,0.0,3,7,422.0,Y,WD ,204000,2.5,5.5,2628.0
732,20,RL,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,1Fam,5,3,3.0,Unf,1228.0,Gd,1228,0.0,0.0,4,6,271.0,Y,WD ,149350,1.5,4.5,2456.0
733,20,RL,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,5,3,3.0,BLQ,1008.0,Gd,1008,0.0,0.0,3,4,275.0,Y,WD ,137000,1.0,3.0,2016.0
734,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,7,4,4.0,ALQ,1153.0,Ex,2031,0.0,0.0,4,8,541.0,Y,WD ,222500,2.5,5.5,3184.0
735,60,RL,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,6,4,4.0,Unf,752.0,Ex,1504,0.0,0.0,4,6,440.0,Y,New,166000,2.5,5.5,2256.0
736,30,RM,Lvl,AllPub,Inside,Gtl,OldTown,Street,1Fam,5,3,3.0,BLQ,936.0,TA,936,1.0,0.0,3,5,0.0,P,WD ,109500,1.0,3.0,1872.0
737,20,RL,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,1Fam,4,3,0.0,Na,0.0,TA,1383,0.0,0.0,3,6,498.0,Y,WD ,122000,1.0,3.0,1383.0
738,30,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,5,3,3.0,Unf,967.0,Gd,967,0.0,0.0,3,5,180.0,N,WD ,99900,1.0,3.0,1934.0
739,20,FV,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,8,4,4.0,GLQ,1656.0,Ex,1656,0.0,0.0,4,7,826.0,Y,WD ,249700,2.0,5.0,3312.0
740,20,RL,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,6,3,3.0,Unf,1092.0,Ex,1152,0.0,1.0,4,6,300.0,Y,WD ,158500,1.0,4.0,2244.0
741,20,RL,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,6,3,3.0,GLQ,1142.0,Ex,1142,0.0,0.0,4,5,0.0,Y,WD ,139500,1.5,4.5,2284.0
742,20,RL,Lvl,AllPub,Inside,Gtl,Timber,Norm,1Fam,6,4,4.0,GLQ,1381.0,Ex,1403,1.0,0.0,4,5,470.0,Y,WD ,202000,2.0,4.0,2784.0
743,90,RL,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Duplex,5,3,3.0,LwQ,1626.0,Ex,1712,0.0,0.0,3,8,588.0,Y,WD ,145000,2.0,6.0,3338.0
744,90,RL,Lvl,AllPub,Inside,Gtl,Sawyer,Street,Duplex,4,3,4.0,GLQ,1198.0,TA,1258,2.0,0.0,3,6,400.0,Y,WD ,108959,1.0,1.0,2456.0
745,20,RL,Bnk,AllPub,Inside,Sev,Timber,Norm,1Fam,5,3,3.0,BLQ,747.0,TA,1687,1.0,0.0,3,7,572.0,N,WD ,160000,1.0,4.0,2434.0
746,90,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Duplex,5,3,3.0,Unf,1560.0,TA,1560,0.0,0.0,3,8,484.0,Y,WD ,128600,2.0,6.0,3120.0
747,60,RL,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,1Fam,7,3,4.0,Unf,793.0,TA,1935,0.0,0.0,3,7,550.0,Y,WD ,197900,2.5,5.5,2728.0
748,85,RL,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,7,4,5.0,GLQ,1047.0,TA,1083,1.0,0.0,3,5,596.0,Y,WD ,172000,1.0,3.0,2130.0
749,20,RL,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,5,3,4.0,Rec,876.0,TA,907,1.0,0.0,3,5,308.0,Y,WD ,130000,1.0,4.0,1783.0
750,20,RL,Lvl,AllPub,Inside,Gtl,Timber,Norm,1Fam,6,4,5.0,GLQ,1666.0,Ex,1675,1.0,0.0,4,6,435.0,Y,WD ,195000,2.0,5.0,3341.0
751,20,RL,HLS,AllPub,Inside,Mod,Mitchel,Street,1Fam,5,3,3.0,Unf,988.0,Ex,988,0.0,0.0,3,4,520.0,N,WD ,113000,1.0,3.0,1976.0
752,20,RL,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,1Fam,8,4,5.0,Unf,1491.0,Ex,1491,0.0,0.0,4,7,490.0,Y,WD ,209000,2.0,5.0,2982.0
753,80,RL,Lvl,AllPub,Corner,Gtl,Timber,Norm,1Fam,7,3,4.0,GLQ,1645.0,Ex,1479,2.0,0.0,4,7,578.0,Y,WD ,213500,2.5,5.5,3124.0
754,20,RL,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,5,3,3.0,Rec,631.0,TA,1112,0.0,0.0,3,5,480.0,Y,WD ,126000,1.0,3.0,1743.0
755,20,RL,Lvl,AllPub,Corner,Gtl,Edwards,Norm,1Fam,6,3,3.0,Unf,1436.0,Fa,1689,0.0,0.0,3,7,480.0,Y,COD,127500,1.0,4.0,3125.0
756,120,RL,HLS,AllPub,Inside,Gtl,StoneBr,Pos,TwnhsE,9,5,5.0,GLQ,1710.0,Ex,1710,1.0,0.0,5,6,557.0,Y,WD ,334000,2.0,4.0,3420.0
757,20,RL,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,6,3,3.0,BLQ,1253.0,TA,1253,1.0,0.0,3,5,352.0,Y,WD ,157000,1.5,3.5,2506.0
758,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Pos,1Fam,5,3,3.0,ALQ,864.0,Gd,864,0.0,0.0,3,5,294.0,Y,WD ,125500,1.0,3.0,1728.0
759,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,7,4,4.0,GLQ,728.0,Ex,1456,1.0,0.0,4,7,410.0,Y,WD ,189000,2.5,5.5,2184.0
760,80,RL,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,1Fam,7,3,4.0,GLQ,1188.0,Ex,1217,1.0,0.0,4,6,497.0,Y,WD ,173000,2.0,5.0,2405.0
761,80,RL,Low,AllPub,Corner,Gtl,Veenker,Norm,1Fam,7,4,4.0,ALQ,1748.0,Gd,2646,1.0,2.0,4,9,550.0,Y,WD ,260000,2.0,5.0,4394.0
762,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,8,4,4.0,GLQ,866.0,Ex,1768,0.0,0.0,4,7,578.0,Y,WD ,212000,2.5,5.5,2634.0
763,85,RL,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,5,4,4.0,GLQ,870.0,Ex,914,0.0,0.0,3,5,576.0,Y,WD ,148000,1.0,3.0,1784.0
764,80,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,6,3,3.0,Unf,533.0,TA,1775,0.0,0.0,3,8,480.0,Y,COD,136300,2.0,5.0,2308.0
765,90,RL,Lvl,AllPub,Inside,Gtl,Sawyer,Street,Duplex,5,3,4.0,GLQ,1361.0,Ex,2620,0.0,0.0,3,12,600.0,N,WD ,190000,3.0,7.0,3981.0
766,190,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,2fmCon,5,3,2.0,Unf,797.0,TA,1627,0.0,0.0,3,10,420.0,N,WD ,139500,2.0,6.0,2424.0
767,60,RL,Lvl,AllPub,Inside,Gtl,Gilbert,RRA,1Fam,7,4,4.0,Unf,660.0,Ex,1320,0.0,0.0,4,6,400.0,Y,WD ,162000,2.5,5.5,1980.0
768,50,RM,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,4,3,3.0,Unf,732.0,Gd,1123,0.0,0.0,3,4,264.0,P,WD ,100000,1.0,4.0,1855.0
769,20,RL,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,1Fam,5,3,3.0,ALQ,864.0,Ex,874,1.0,0.0,3,5,288.0,Y,WD ,126500,1.0,4.0,1738.0
770,60,RL,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,7,4,3.0,LwQ,1502.0,Ex,2730,1.0,0.0,4,8,576.0,Y,WD ,301000,2.5,6.5,4232.0
771,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,6,3,4.0,GLQ,824.0,Ex,1786,1.0,0.0,4,7,684.0,Y,WD ,204750,2.5,5.5,2610.0
772,90,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Duplex,4,3,0.0,Na,0.0,Fa,1040,0.0,0.0,3,6,420.0,Y,WD ,90000,2.0,4.0,1040.0
773,190,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,2fmCon,5,3,3.0,Rec,973.0,TA,2350,0.0,0.0,3,10,393.0,Y,WD ,130000,2.0,6.0,3323.0
774,60,RL,Lvl,AllPub,Inside,Gtl,NAmes,Street,1Fam,5,3,4.0,ALQ,900.0,Ex,1770,1.0,0.0,3,7,530.0,Y,WD ,155000,1.5,5.5,2670.0
775,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,3,3.0,BLQ,1269.0,TA,1269,0.0,0.0,3,6,308.0,Y,WD ,155000,1.5,4.5,2538.0
776,190,RL,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,2fmCon,5,3,3.0,BLQ,1039.0,Ex,1039,1.0,0.0,3,6,504.0,Y,WD ,131500,1.5,4.5,2078.0
777,80,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,6,3,3.0,BLQ,1156.0,Ex,1520,1.0,0.0,3,7,364.0,Y,WD ,153000,1.0,4.0,2676.0
778,20,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,8,4,5.0,GLQ,1704.0,Ex,1704,1.0,0.0,4,7,772.0,Y,WD ,306000,2.0,5.0,3408.0
779,20,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,9,4,5.0,GLQ,1686.0,Ex,1686,1.0,0.0,5,6,899.0,Y,New,332200,2.0,3.0,3372.0
780,20,RL,HLS,AllPub,Inside,Gtl,Timber,Norm,1Fam,8,4,4.0,GLQ,1638.0,Ex,1646,1.0,0.0,4,7,800.0,Y,New,293077,2.0,5.0,3284.0
781,20,RL,Lvl,AllPub,FR2,Gtl,NAmes,Norm,1Fam,4,3,3.0,ALQ,914.0,Ex,914,0.0,0.0,3,4,270.0,Y,WD ,128000,1.0,3.0,1828.0
782,40,RM,Lvl,AllPub,Corner,Gtl,OldTown,Norm,1Fam,6,3,3.0,LwQ,1149.0,Gd,1616,0.0,0.0,4,5,216.0,Y,WD ,152000,2.0,5.0,2765.0
783,50,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,4,3,3.0,Unf,720.0,TA,1192,0.0,0.0,3,6,0.0,Y,WD ,135000,1.5,5.5,1912.0
784,70,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,6,3,3.0,Unf,1008.0,TA,2210,0.0,0.0,2,8,205.0,N,WD ,117500,2.0,7.0,3218.0
785,50,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,6,3,3.0,Rec,845.0,TA,1296,0.0,0.0,3,6,576.0,Y,WD ,127500,1.0,4.0,2141.0
786,20,RL,Lvl,AllPub,Inside,Gtl,Veenker,Norm,1Fam,8,4,4.0,ALQ,2461.0,Gd,2497,1.0,0.0,4,7,676.0,Y,WD ,373000,2.0,4.0,4958.0
787,160,RM,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Twnhs,6,3,3.0,GLQ,546.0,Ex,1092,0.0,0.0,3,6,0.0,Y,WD ,98000,2.5,5.5,1638.0
788,80,RL,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,1Fam,7,3,4.0,GLQ,423.0,Ex,1652,1.0,0.0,4,6,473.0,Y,WD ,203135,2.5,5.5,2075.0
789,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,7,4,4.0,Unf,880.0,Ex,1716,0.0,0.0,4,7,512.0,Y,WD ,191000,2.5,4.5,2596.0
790,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,3,0.0,Na,0.0,TA,1014,0.0,0.0,3,6,267.0,Y,WD ,98000,1.0,3.0,1014.0
791,90,RL,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Duplex,5,3,4.0,GLQ,1200.0,TA,1200,3.0,0.0,3,5,0.0,Y,WD ,179000,3.0,6.0,2400.0
792,20,RL,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,8,4,5.0,GLQ,1422.0,Ex,1432,0.0,0.0,4,7,492.0,Y,WD ,245000,2.0,5.0,2854.0
793,20,RL,Lvl,AllPub,Inside,Gtl,NWAmes,RRA,1Fam,7,4,5.0,LwQ,1650.0,Ex,1680,1.0,0.0,4,7,583.0,Y,WD ,213250,2.0,5.0,3330.0
794,20,RL,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,4,3,0.0,Na,0.0,TA,869,0.0,0.0,3,3,390.0,N,WD ,89900,1.0,2.0,869.0
795,60,RL,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,7,3,4.0,Unf,832.0,Gd,1718,0.0,0.0,3,7,427.0,Y,WD ,185000,2.5,5.5,2550.0
796,160,RM,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Twnhs,6,3,3.0,ALQ,525.0,TA,1092,0.0,0.0,3,6,264.0,Y,WD ,113500,1.5,4.5,1617.0
797,30,RL,Lvl,AllPub,Inside,Gtl,NAmes,Street,1Fam,3,3,3.0,Unf,715.0,Fa,715,0.0,0.0,3,4,660.0,N,WD ,68000,1.0,3.0,1430.0
798,20,RL,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,1Fam,7,4,5.0,Unf,1560.0,Ex,1560,0.0,0.0,4,7,573.0,Y,WD ,201000,2.0,5.0,3120.0
799,60,FV,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,7,4,4.0,GLQ,866.0,Gd,1768,0.0,0.0,4,7,603.0,Y,WD ,226700,2.5,5.5,2634.0
800,20,RL,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,1Fam,10,5,5.0,GLQ,2320.0,Ex,2290,2.0,0.0,5,7,1174.0,Y,New,500067,2.5,4.5,4610.0
801,60,RL,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,7,4,4.0,Unf,848.0,Ex,1598,0.0,0.0,4,7,433.0,Y,WD ,201490,2.5,5.5,2446.0
802,20,RL,Low,AllPub,Inside,Mod,CollgCr,Norm,1Fam,5,3,4.0,GLQ,990.0,Ex,990,1.0,0.0,3,5,528.0,Y,WD ,155000,1.0,4.0,1980.0
803,90,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Duplex,5,3,4.0,GLQ,941.0,Gd,941,1.0,0.0,4,4,564.0,Y,WD ,145000,1.0,3.0,1882.0
804,70,RM,Lvl,AllPub,FR3,Gtl,BrkSide,RRN,1Fam,6,3,2.0,Unf,611.0,Ex,1362,0.0,0.0,3,6,502.0,Y,WD ,128000,2.0,5.0,1973.0
805,60,RL,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,6,3,4.0,GLQ,915.0,Ex,1690,1.0,0.0,3,7,442.0,Y,WD ,187000,2.5,5.5,2605.0
806,180,RM,Lvl,AllPub,Inside,Gtl,Edwards,Norm,TwnhsE,6,3,4.0,GLQ,547.0,Gd,1072,1.0,0.0,3,5,525.0,Y,WD ,145500,1.0,3.0,1619.0
807,30,C (all),Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,4,3,3.0,Unf,572.0,Fa,572,0.0,0.0,3,4,200.0,N,WD ,75000,1.0,3.0,1144.0
808,20,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,7,4,4.0,GLQ,1546.0,Ex,1546,0.0,0.0,4,7,796.0,Y,WD ,217000,2.0,5.0,3092.0
809,20,RL,Lvl,AllPub,Corner,Gtl,Timber,Norm,1Fam,7,4,4.0,GLQ,1336.0,Ex,1346,1.0,0.0,4,6,660.0,Y,WD ,220000,2.0,5.0,2682.0
810,60,RL,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,6,3,3.0,Rec,732.0,Gd,1790,1.0,0.0,3,8,484.0,Y,WD ,165150,2.0,6.0,2522.0
811,80,RL,Low,AllPub,Inside,Mod,CollgCr,Norm,1Fam,6,3,4.0,GLQ,940.0,TA,1026,1.0,0.0,3,5,576.0,Y,WD ,147000,1.0,4.0,1966.0
